sector,english_keyword,term,query,link,_dedupe_key,duplicate_count,pages_found,Status,Feedback
finance,bank account opening form,نموذج فتح حساب بنكي,نموذج فتح حساب بنكي filetype:pdf site:.ae,https://www.albaraka-bank.dz/wp-content/uploads/2024/02/%D8%B7%D9%84%D8%A8-%D9%81%D8%AA%D8%AD-%D8%AD%D8%B3%D8%A7%D8%A8-%D8%AC%D8%A7%D8%B1%D9%8A-%D9%84%D8%B4%D8%AE%D8%B5-%D9%85%D8%B9%D9%86%D9%88%D9%8A.pdf,https://albaraka-bank.dz/wp-content/uploads/2024/02/طلب-فتح-حساب-جاري-لشخص-معنوي.pdf,1,1,,
finance,bank account opening form,نموذج فتح حساب بنكي,نموذج فتح حساب بنكي filetype:pdf site:.ae,https://feeds.dfm.ae/documents/2022/Jan/06/fa4484e4-b179-48d9-a865-13fad5480554/GULFNAV_PROXY_FORM_06_01_2022.pdf,https://feeds.dfm.ae/documents/2022/Jan/06/fa4484e4-b179-48d9-a865-13fad5480554/GULFNAV_PROXY_FORM_06_01_2022.pdf,1,3,,
finance,bank account opening form,نموذج فتح حساب بنكي,نموذج فتح حساب بنكي filetype:pdf site:.ae,https://www.uab.ae/-/media/PDF/Corporate-Banking/LG-December-2020-28012021--Fillable.pdf?la=en&hash=C0CA8F88B88E7997FF34F39D9347E446,https://uab.ae/-/media/PDF/Corporate-Banking/LG-December-2020-28012021--Fillable.pdf,1,3,,
finance,bank account opening form,نموذج فتح حساب بنكي,نموذج فتح حساب بنكي filetype:pdf site:.ae,https://www.intlsecurities.ae/resources/files/70_DFM%20Investor%20Numbr%20Request%20Form%20-%20Arabic.pdf,https://intlsecurities.ae/resources/files/70_DFM Investor Numbr Request Form - Arabic.pdf,1,3,,
finance,bank account opening form,نموذج فتح حساب بنكي,نموذج فتح حساب بنكي filetype:pdf site:.ae,https://ruyabank.ae/wp-content/uploads/2024/04/Ruya-Account-Opening-v3-AR.pdf,https://ruyabank.ae/wp-content/uploads/2024/04/Ruya-Account-Opening-v3-AR.pdf,2,5,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.adcb.com/Images/emirati-cc-tc-ar-v1.pdf,https://adcb.com/Images/emirati-cc-tc-ar-v1.pdf,1,3,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.wataxcredit.org/wp-content/uploads/2022/12/WFTC_FAQ_Arabic_2023.pdf,https://wataxcredit.org/wp-content/uploads/2022/12/WFTC_FAQ_Arabic_2023.pdf,1,4,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.cbq.qa/-/media/project/cbq/cbqwebsite/documents/corporate-docs/credit-bureau-report-consent-form---individual.pdf,https://cbq.qa/-/media/project/cbq/cbqwebsite/documents/corporate-docs/credit-bureau-report-consent-form---individual.pdf,1,1,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://pub-8cc1e7e790734f13aeec8c4218000996.r2.dev/2024/03/Transaction-Dispute-Form.pdf,https://pub-8cc1e7e790734f13aeec8c4218000996.r2.dev/2024/03/Transaction-Dispute-Form.pdf,1,1,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://sethub.ae/wp-content/uploads/2024/01/SHAMS-Activity-List.pdf,https://sethub.ae/wp-content/uploads/2024/01/SHAMS-Activity-List.pdf,1,5,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.uab.ae/images/Documents/UAB-E-Statement-Instruction-Form.pdf,https://uab.ae/images/Documents/UAB-E-Statement-Instruction-Form.pdf,2,5,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.adib.ae/-/media/Project/ADIB/ADIBSite/docs/Personal/cards/ADIB-Covered-Cards-Schedule-of-Charges-and-Fees.pdf,https://adib.ae/-/media/Project/ADIB/ADIBSite/docs/Personal/cards/ADIB-Covered-Cards-Schedule-of-Charges-and-Fees.pdf,1,2,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://almasraf.ae/pdf/ar/%D8%A7%D9%84%D8%A8%D8%B7%D8%A7%D9%82%D8%A7%D8%AA-%D8%A7%D9%84%D8%A7%D8%A6%D8%AA%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D8%A3%D9%81%D8%B1%D8%A7%D8%AF.pdf,https://almasraf.ae/pdf/ar/البطاقات-الائتمانية-للأفراد.pdf,1,4,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.dyellin.ac.il/sites/default/files/students/payment_instructions_ar.pdf,https://dyellin.ac.il/sites/default/files/students/payment_instructions_ar.pdf,2,5,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://boubyan.bankboubyan.com/media/filer_public/11/79/1179e727-ef75-44a9-8e76-fb0660bb9035/boubyan_br_cc_ar.pdf,https://boubyan.bankboubyan.com/media/filer_public/11/79/1179e727-ef75-44a9-8e76-fb0660bb9035/boubyan_br_cc_ar.pdf,1,3,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.ajmanbank.ae/site/files/AW%20KFS%20D.pdf,https://ajmanbank.ae/site/files/AW KFS D.pdf,3,4,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.cbd.ae/docs/default-source/revamp-doc/credit-card-schedule-of-charges---updated-21-july-2025---arabic.pdf?sfvrsn=826c3b6b_4,https://cbd.ae/docs/default-source/revamp-doc/credit-card-schedule-of-charges---updated-21-july-2025---arabic.pdf,2,3,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.americanexpress.com.sa/commercialpayments/sites/default/files/2023/Business-Card-App-April-2023-ar.pdf,https://americanexpress.com.sa/commercialpayments/sites/default/files/2023/Business-Card-App-April-2023-ar.pdf,1,5,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.emiratesnbd.com.sa/-/media/enbd/ksa/files/pdf/ksa_transaction_dispute_form.pdf,https://emiratesnbd.com.sa/-/media/enbd/ksa/files/pdf/ksa_transaction_dispute_form.pdf,1,1,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.cbiuae.com/media/q50a3ayh/kfs-financing-product-service-ara.pdf,https://cbiuae.com/media/q50a3ayh/kfs-financing-product-service-ara.pdf,2,4,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.apple.com/legal/privacy/pdfs/apple-privacy-policy-ar.pdf,https://apple.com/legal/privacy/pdfs/apple-privacy-policy-ar.pdf,1,1,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.ajmanbank.ae/site/files/EN_AR_Tariff_Charges_Form_R6.pdf,https://ajmanbank.ae/site/files/EN_AR_Tariff_Charges_Form_R6.pdf,1,2,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.alrajhibank.com.sa/-/media/Project/AlrajhiPWS/Shared/POSForms/Cash%20Management%20Product%20Agreements/SME%20Prepaid%20Card/Commercial-Business%20Application%20Leaflet%20Arabic.pdf,https://alrajhibank.com.sa/-/media/Project/AlrajhiPWS/Shared/POSForms/Cash Management Product Agreements/SME Prepaid Card/Commercial-Business Application Leaflet Arabic.pdf,2,2,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.nyc.gov/assets/dca/downloads/pdf/consumers/TipsforYoungAdults-CreditCards-Arabic.pdf,https://nyc.gov/assets/dca/downloads/pdf/consumers/TipsforYoungAdults-CreditCards-Arabic.pdf,1,2,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://warbabank.blob.core.windows.net/files/Library/Assets/Gallery/TermsandConditionsFiles/mastercardworld/arabic/MasterCard%20Credit%20Card%20Application%20form%20A4.pdf,https://warbabank.blob.core.windows.net/files/Library/Assets/Gallery/TermsandConditionsFiles/mastercardworld/arabic/MasterCard Credit Card Application form A4.pdf,1,3,,
finance,credit card application form,نموذج طلب بطاقة الائتمان,نموذج طلب بطاقة الائتمان filetype:pdf site:.ae,https://www.financehouse.ae/wp-content/uploads/2016/08/Addendum-Arabic.pdf,https://financehouse.ae/wp-content/uploads/2016/08/Addendum-Arabic.pdf,1,5,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://www.nbo.om/en/Pages/COVID-19/COVID%2019%20Loan%20Deferral%20Declaration%20Form.pdf,https://nbo.om/en/Pages/COVID-19/COVID 19 Loan Deferral Declaration Form.pdf,1,3,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://www.awqafdubai.gov.ae/Docs/PDF/Allocate_part_of_estate_EN.pdf,https://awqafdubai.gov.ae/Docs/PDF/Allocate_part_of_estate_EN.pdf,2,1,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://nbq.ae/docs/default-source/cf/kfs-personal-loan-national.pdf,https://nbq.ae/docs/default-source/cf/kfs-personal-loan-national.pdf,1,4,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,"https://pcfc.ae/en/Service%20Documents/DMA-MO-VTN-CF05a,%20Application%20Form%20for%20Initial%20study.pdf","https://pcfc.ae/en/Service Documents/DMA-MO-VTN-CF05a, Application Form for Initial study.pdf",3,2,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://jana-sa.org/wp-content/uploads/2021/04/7e1103bbdfc9275953d03b7eae58e6bf.pdf,https://jana-sa.org/wp-content/uploads/2021/04/7e1103bbdfc9275953d03b7eae58e6bf.pdf,1,1,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://www.dm.gov.ae/wp-content/uploads/2025/04/DM-DCLD-RD-CHL-GM001-Rev.16-Gemstone-and-Precious-Metal-Testing-Service-Fees.pdf,https://dm.gov.ae/wp-content/uploads/2025/04/DM-DCLD-RD-CHL-GM001-Rev.16-Gemstone-and-Precious-Metal-Testing-Service-Fees.pdf,3,1,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://www.uab.ae/-/media/project/uab/pdf/2025/april/kfs_-personal-loan-_ar.pdf,https://uab.ae/-/media/project/uab/pdf/2025/april/kfs_-personal-loan-_ar.pdf,5,3,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://www.almasraf.ae/pdf/Current%20Account%20A&E.pdf,https://almasraf.ae/pdf/Current Account A&E.pdf,1,1,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://www.cpa-bank.dz/images/docs/dep-credit-immobilier-a-taux-bonifie_ar.pdf,https://cpa-bank.dz/images/docs/dep-credit-immobilier-a-taux-bonifie_ar.pdf,1,2,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://kibs.edu.kw/wp-content/uploads/2021/10/Loans_386.pdf,https://kibs.edu.kw/wp-content/uploads/2021/10/Loans_386.pdf,1,4,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://www.nbk.com/dam/jcr:d5ad9482-dc33-4a08-8952-8738ab253277/ELC-Checklist.pdf,https://nbk.com/dam/jcr:d5ad9482-dc33-4a08-8952-8738ab253277/ELC-Checklist.pdf,1,3,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://reemfinance.ae/wp-content/uploads/2024/05/Key-facts-statement-Amala.pdf,https://reemfinance.ae/wp-content/uploads/2024/05/Key-facts-statement-Amala.pdf,1,4,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://www.uab.ae/-/media/Project/UAB/PDF/forms/settlement-request-form.pdf?la=en&hash=33FA0EDC297FFA1CA34A7EF43869FFF5,https://uab.ae/-/media/Project/UAB/PDF/forms/settlement-request-form.pdf,1,2,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://www.cbd.ae/docs/default-source/default-document-library/cbd-fabfeb2015-application-form.pdf,https://cbd.ae/docs/default-source/default-document-library/cbd-fabfeb2015-application-form.pdf,2,2,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://deanship-of-scientific-research.nbu.edu.sa/sites/default/files/2022-02/%D9%85%D8%B1%D9%81%D9%82%206.pdf,https://deanship-of-scientific-research.nbu.edu.sa/sites/default/files/2022-02/مرفق 6.pdf,1,3,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://www.cbd.ae/docs/default-source/default-document-library/key-facts_t-c/mobile/conv/kfs_financing---mortgages-ar.pdf,https://cbd.ae/docs/default-source/default-document-library/key-facts_t-c/mobile/conv/kfs_financing---mortgages-ar.pdf,1,4,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://www.sc.com/global/av/jo-loan-against-trust-receipt.pdf,https://sc.com/global/av/jo-loan-against-trust-receipt.pdf,1,4,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://www.sdb.gov.sa/SDB/media/sdb/Documents/%D8%A7%D9%82%D8%B1%D8%A7%D8%B1-%D8%B0%D9%88%D9%8A-%D8%A7%D9%84%D8%B9%D8%B5%D8%A8%D8%A9.pdf,https://sdb.gov.sa/SDB/media/sdb/Documents/اقرار-ذوي-العصبة.pdf,1,1,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://almasraf.ae/pdf/ar/%D8%A7%D9%84%D9%82%D8%B1%D8%B6-%D8%A7%D9%84%D8%B4%D8%AE%D8%B5%D9%8A.pdf,https://almasraf.ae/pdf/ar/القرض-الشخصي.pdf,3,4,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,http://www.sharkia.gov.eg/your_project/%D9%84%D8%B7%D8%A7%D9%84%D8%A8%20%D8%A7%D9%84%D9%82%D8%B1%D9%88%D8%B6%20%D9%85%D9%86%2050%20%D8%A3%D9%84%D9%81%20%D8%AC%D9%86%D9%8A%D8%A9%20%D9%88%D8%AD%D8%AA%D9%89%202%20%D9%85%D9%84%D9%8A%D9%88%D9%86%20%D8%AC%D9%86%D9%8A%D8%A9.pdf,http://sharkia.gov.eg/your_project/لطالب القروض من 50 ألف جنية وحتى 2 مليون جنية.pdf,1,2,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://reemfinance.ae/wp-content/uploads/2023/12/Service-Request-Form-Arabic.pdf,https://reemfinance.ae/wp-content/uploads/2023/12/Service-Request-Form-Arabic.pdf,2,2,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://dsa.yu.edu.jo/images/2024/pdf/loan.pdf,https://dsa.yu.edu.jo/images/2024/pdf/loan.pdf,1,2,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://www.alsalamalgeria.com/pdf/wetransfer/vehicule.pdf,https://alsalamalgeria.com/pdf/wetransfer/vehicule.pdf,1,1,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://promoteur.angem.dz/pdf/250000.pdf,https://promoteur.angem.dz/pdf/250000.pdf,1,1,,
finance,loan application form,نموذج طلب القرض,نموذج طلب القرض filetype:pdf site:.ae,https://dibbamun.ae/ar/SiteAssets/Pages/Instructions/%D8%AF%D9%84%D9%8A%D9%84%20%D8%A7%D9%84%D8%AA%D9%82%D8%AF%D9%8A%D9%85%20%D8%B9%D9%84%D9%89%20%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A9.pdf,https://dibbamun.ae/ar/SiteAssets/Pages/Instructions/دليل التقديم على الخدمة.pdf,4,5,,
finance,income statement form,نموذج قائمة الدخل,نموذج قائمة الدخل filetype:pdf site:.ae,https://cairo-academy.com/files/ar/845.pdf,https://cairo-academy.com/files/ar/845.pdf,2,4,,
finance,income statement form,نموذج قائمة الدخل,نموذج قائمة الدخل filetype:pdf site:.ae,https://www.almasraf.ae/pdf/CRS-Self-Certification-Form%E2%80%93EntityR1-AR.pdf,https://almasraf.ae/pdf/CRS-Self-Certification-Form–EntityR1-AR.pdf,8,3,,
finance,income statement form,نموذج قائمة الدخل,نموذج قائمة الدخل filetype:pdf site:.ae,http://www.sahem-inv.com/reports/listing/20130815122953.pdf,http://sahem-inv.com/reports/listing/20130815122953.pdf,1,1,,
finance,cash flow form,نموذج قائمة التدفقات النقدية,نموذج قائمة التدفقات النقدية filetype:pdf site:.ae,https://uomustansiriyah.edu.iq/media/lectures/10/10_2020_03_16!03_31_24_PM.pdf,https://uomustansiriyah.edu.iq/media/lectures/10/10_2020_03_16!03_31_24_PM.pdf,1,1,,
finance,cash flow form,نموذج قائمة التدفقات النقدية,نموذج قائمة التدفقات النقدية filetype:pdf site:.ae,https://tamkeen-center.com/wp-content/uploads/2023/08/%D8%A7%D9%84%D8%AE%D8%B7%D8%A9-%D8%A7%D9%84%D8%B2%D9%85%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D8%A3%D9%87%D9%8A%D9%84-%D8%A7%D9%84%D9%86%D8%B8%D8%B1%D9%8A-%D9%88%D8%A7%D9%84%D8%B9%D9%85%D9%84%D9%8A-%D9%84%D9%84%D9%85%D8%B9%D8%A7%D9%8A%D9%8A%D8%B1-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%D8%A9-%D9%84%D8%A5%D8%B9%D8%AF%D8%A7%D8%AF-%D8%A7%D9%84%D8%AA%D9%82%D8%A7%D8%B1%D9%8A%D8%B1-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A%D8%A9-%E2%80%93-IFRS.pdf,https://tamkeen-center.com/wp-content/uploads/2023/08/الخطة-الزمنية-التأهيل-النظري-والعملي-للمعايير-الدولية-لإعداد-التقارير-المالية-–-IFRS.pdf,1,3,,
finance,cash flow form,نموذج قائمة التدفقات النقدية,نموذج قائمة التدفقات النقدية filetype:pdf site:.ae,https://www.mola.gov.jo/ebv4.0/root_storage/ar/eb_list_page/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1_%D8%AA%D8%AD%D9%84%D9%8A%D9%84_%D8%AA%D8%B4%D8%AE%D9%8A%D8%B5%D9%8A_%D9%84%D9%84%D9%86%D8%B8%D8%A7%D9%85_%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A_%D9%81%D9%8A_%D8%A7%D9%84%D8%A8%D9%84%D8%AF%D9%8A%D8%A7%D8%AA.pdf,https://mola.gov.jo/ebv4.0/root_storage/ar/eb_list_page/قائمة_إجراء_تحليل_تشخيصي_للنظام_المالي_في_البلديات.pdf,1,4,,
finance,cash flow form,نموذج قائمة التدفقات النقدية,نموذج قائمة التدفقات النقدية filetype:pdf site:.ae,https://static.mubasher.info/File.Mix_Announcement_File/93D1A741-7E8C-4C5B-A147-EB7AB9832D9C.pdf,https://static.mubasher.info/File.Mix_Announcement_File/93D1A741-7E8C-4C5B-A147-EB7AB9832D9C.pdf,3,3,,
finance,cash flow form,نموذج قائمة التدفقات النقدية,نموذج قائمة التدفقات النقدية filetype:pdf site:.ae,https://www.uobabylon.edu.iq/eprints/publication_10_8732_1436.pdf,https://uobabylon.edu.iq/eprints/publication_10_8732_1436.pdf,1,5,,
